fruit_name,cate3,width,height,weight
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,8.6,8.8,375
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.3,8.2,365
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.0,8.2,385
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,375
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,9.5,8.0,370
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,8.8,7.9,345
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.0,7.7,355
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,9.2,8.1,395
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,8.8,7.8,330
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,9.3,8.2,385
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,7.7,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.0,350
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.8,8.6,365
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,8.9,7.7,350
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.6,360
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.1,340
pear_chuhwang,보통,9.2,8.0,360
