cate1,cate2,cate3,width,weight,height,file_name,fruit_name
감귤,한라봉,상,9,375,10.7,mandarine_hallabong_M_101-21_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.5,355,9.4,mandarine_hallabong_M_43-33_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.8,420,9.7,mandarine_hallabong_M_51-32_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,9.3,mandarine_hallabong_M_49-20_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9,370,10.4,mandarine_hallabong_M_42-22_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.5,410,9.8,mandarine_hallabong_M_54-11_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,9.9,mandarine_hallabong_M_44-22_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.3,365,9.3,mandarine_hallabong_M_38-36_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.4,365,9.5,mandarine_hallabong_M_102-38_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.1,370,10,mandarine_hallabong_M_108-36_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9,355,9.6,mandarine_hallabong_M_106-22_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9,355,9.6,mandarine_hallabong_M_106-33_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9,370,10.4,mandarine_hallabong_M_42-2_2FR45.png,mandarine_hallabong
감귤,한라봉,상,8.8,350,8.7,mandarine_hallabong_M_66-11_1TOP.png,mandarine_hallabong
감귤,한라봉,상,8.8,345,9.2,mandarine_hallabong_M_65-17_2FR45.png,mandarine_hallabong
감귤,한라봉,상,8.8,345,9.2,mandarine_hallabong_M_65-10_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,9.9,mandarine_hallabong_M_44-24_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.6,385,9,mandarine_hallabong_M_107-21_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.5,355,9.4,mandarine_hallabong_M_43-19_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.3,365,9.3,mandarine_hallabong_M_38-39_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,10.1,mandarine_hallabong_M_52-22_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.1,370,10,mandarine_hallabong_M_108-33_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.5,355,9.4,mandarine_hallabong_M_43-28_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9,345,9.4,mandarine_hallabong_M_48-21_1TOP.png,mandarine_hallabong
감귤,한라봉,상,8.7,345,8.9,mandarine_hallabong_M_45-28_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9,370,10.4,mandarine_hallabong_M_42-23_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.5,355,9.4,mandarine_hallabong_M_43-29_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,10.1,mandarine_hallabong_M_52-8_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.3,385,9.2,mandarine_hallabong_M_58-15_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.3,370,9.4,mandarine_hallabong_M_47-9_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9,370,9.3,mandarine_hallabong_M_50-16_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.6,385,9,mandarine_hallabong_M_107-9_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.3,365,9.3,mandarine_hallabong_M_38-30_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,9.9,mandarine_hallabong_M_44-6_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9,375,10.7,mandarine_hallabong_M_101-35_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.3,385,9.2,mandarine_hallabong_M_58-31_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.6,385,9,mandarine_hallabong_M_107-15_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.6,385,9,mandarine_hallabong_M_107-22_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.1,345,9,mandarine_hallabong_M_39-16_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,9.3,mandarine_hallabong_M_49-10_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,10.1,mandarine_hallabong_M_52-1_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9,370,10.4,mandarine_hallabong_M_42-1_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9,345,9.4,mandarine_hallabong_M_48-18_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.1,345,9,mandarine_hallabong_M_39-19_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9,375,10.7,mandarine_hallabong_M_101-23_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,8.8,mandarine_hallabong_M_59-36_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.3,365,9.3,mandarine_hallabong_M_38-40_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.4,365,9.5,mandarine_hallabong_M_102-21_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.3,385,9.2,mandarine_hallabong_M_58-26_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.1,345,9,mandarine_hallabong_M_39-7_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9,350,8.8,mandarine_hallabong_M_55-23_3FR90.png,mandarine_hallabong
감귤,한라봉,상,8.7,345,8.9,mandarine_hallabong_M_45-23_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.1,370,10,mandarine_hallabong_M_108-21_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.4,365,9.5,mandarine_hallabong_M_102-30_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9,375,10.7,mandarine_hallabong_M_101-20_5DI90.png,mandarine_hallabong
감귤,한라봉,상,8.8,345,9.2,mandarine_hallabong_M_65-11_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,9.3,mandarine_hallabong_M_49-4_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.3,370,9.4,mandarine_hallabong_M_47-22_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9,375,10.7,mandarine_hallabong_M_101-3_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,9.3,mandarine_hallabong_M_49-29_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,8.8,mandarine_hallabong_M_59-21_1TOP.png,mandarine_hallabong
감귤,한라봉,상,8.8,345,9.2,mandarine_hallabong_M_65-30_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.3,385,9.2,mandarine_hallabong_M_58-40_5DI90.png,mandarine_hallabong
감귤,한라봉,상,8.7,345,8.9,mandarine_hallabong_M_45-34_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9,345,9.4,mandarine_hallabong_M_48-30_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.3,365,9.3,mandarine_hallabong_M_38-38_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.1,370,10,mandarine_hallabong_M_108-4_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.6,390,9,mandarine_hallabong_M_110-14_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.5,355,9.4,mandarine_hallabong_M_43-27_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.6,390,9,mandarine_hallabong_M_110-32_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.1,345,9,mandarine_hallabong_M_39-15_5DI90.png,mandarine_hallabong
감귤,한라봉,상,8.8,345,9.2,mandarine_hallabong_M_65-19_4DI45.png,mandarine_hallabong
감귤,한라봉,상,8.8,345,9.2,mandarine_hallabong_M_65-24_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,9.3,mandarine_hallabong_M_49-2_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,9.3,mandarine_hallabong_M_49-16_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9,355,9.6,mandarine_hallabong_M_106-17_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9,370,9.3,mandarine_hallabong_M_50-24_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.6,390,9,mandarine_hallabong_M_110-6_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,8.8,mandarine_hallabong_M_59-2_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,10.1,mandarine_hallabong_M_52-4_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.5,345,9,mandarine_hallabong_M_104-6_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.8,395,9.2,mandarine_hallabong_M_62-27_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,9.9,mandarine_hallabong_M_44-30_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.5,410,9.8,mandarine_hallabong_M_54-33_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9,375,10.7,mandarine_hallabong_M_101-33_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.8,395,9.2,mandarine_hallabong_M_62-11_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,10.1,mandarine_hallabong_M_52-16_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.4,365,9.5,mandarine_hallabong_M_102-16_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9,350,8.8,mandarine_hallabong_M_55-15_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9,370,10.4,mandarine_hallabong_M_42-19_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.5,410,9.8,mandarine_hallabong_M_54-36_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.5,410,9.8,mandarine_hallabong_M_54-34_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.6,390,9,mandarine_hallabong_M_110-3_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.6,385,9,mandarine_hallabong_M_107-30_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.6,390,9,mandarine_hallabong_M_110-10_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.5,355,9.4,mandarine_hallabong_M_43-7_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,9.9,mandarine_hallabong_M_44-32_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.3,385,9.2,mandarine_hallabong_M_58-7_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.6,390,9,mandarine_hallabong_M_110-2_2FR45.png,mandarine_hallabong
감귤,한라봉,상,8.8,345,9.2,mandarine_hallabong_M_65-6_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,10.1,mandarine_hallabong_M_52-6_1TOP.png,mandarine_hallabong
감귤,한라봉,상,8.7,345,8.9,mandarine_hallabong_M_45-39_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,9.3,mandarine_hallabong_M_49-26_1TOP.png,mandarine_hallabong
감귤,한라봉,상,8.7,345,8.9,mandarine_hallabong_M_45-17_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,9.3,mandarine_hallabong_M_49-34_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.1,345,9,mandarine_hallabong_M_39-2_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.1,345,9,mandarine_hallabong_M_39-39_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.5,345,9,mandarine_hallabong_M_104-26_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,8.8,mandarine_hallabong_M_59-29_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.3,370,9.4,mandarine_hallabong_M_47-7_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.5,410,9.8,mandarine_hallabong_M_54-14_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,10.1,mandarine_hallabong_M_52-40_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.8,420,9.7,mandarine_hallabong_M_51-34_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.5,410,9.8,mandarine_hallabong_M_54-29_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.5,410,9.8,mandarine_hallabong_M_54-1_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.8,420,9.7,mandarine_hallabong_M_51-28_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.3,370,9.4,mandarine_hallabong_M_47-26_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.3,385,9.2,mandarine_hallabong_M_58-29_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.4,365,9.5,mandarine_hallabong_M_102-20_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.1,370,10,mandarine_hallabong_M_108-27_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.1,370,10,mandarine_hallabong_M_108-10_5DI90.png,mandarine_hallabong
감귤,한라봉,상,8.7,345,8.9,mandarine_hallabong_M_45-10_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.8,395,9.2,mandarine_hallabong_M_62-37_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,9.3,mandarine_hallabong_M_49-32_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.5,345,9,mandarine_hallabong_M_104-9_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.6,385,9,mandarine_hallabong_M_107-6_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.6,390,9,mandarine_hallabong_M_110-1_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.5,410,9.8,mandarine_hallabong_M_54-22_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9,350,8.8,mandarine_hallabong_M_55-18_3FR90.png,mandarine_hallabong
감귤,한라봉,상,8.8,345,9.2,mandarine_hallabong_M_65-27_2FR45.png,mandarine_hallabong
감귤,한라봉,상,8.8,350,8.7,mandarine_hallabong_M_66-25_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,9.9,mandarine_hallabong_M_44-38_3FR90.png,mandarine_hallabong
감귤,한라봉,상,8.8,345,9.2,mandarine_hallabong_M_65-28_3FR90.png,mandarine_hallabong
감귤,한라봉,상,8.8,345,9.2,mandarine_hallabong_M_65-21_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,8.8,mandarine_hallabong_M_59-5_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9,375,10.7,mandarine_hallabong_M_101-27_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,9.3,mandarine_hallabong_M_49-28_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,9.9,mandarine_hallabong_M_44-18_3FR90.png,mandarine_hallabong
감귤,한라봉,상,8.7,345,8.9,mandarine_hallabong_M_45-2_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9,355,9.6,mandarine_hallabong_M_106-23_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.1,345,9,mandarine_hallabong_M_39-11_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9,370,10.4,mandarine_hallabong_M_42-26_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,9.3,mandarine_hallabong_M_49-35_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,10.1,mandarine_hallabong_M_52-24_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,10.1,mandarine_hallabong_M_52-2_2FR45.png,mandarine_hallabong
감귤,한라봉,상,8.7,345,8.9,mandarine_hallabong_M_45-35_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,9.3,mandarine_hallabong_M_49-14_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.8,420,9.7,mandarine_hallabong_M_51-4_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9,370,10.4,mandarine_hallabong_M_42-21_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.8,395,9.2,mandarine_hallabong_M_62-24_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.3,370,9.4,mandarine_hallabong_M_47-23_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.8,420,9.7,mandarine_hallabong_M_51-24_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.5,345,9,mandarine_hallabong_M_104-7_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.5,410,9.8,mandarine_hallabong_M_54-30_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.1,370,10,mandarine_hallabong_M_108-2_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.3,385,9.2,mandarine_hallabong_M_58-3_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.8,420,9.7,mandarine_hallabong_M_51-5_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9,355,9.6,mandarine_hallabong_M_106-37_2FR45.png,mandarine_hallabong
감귤,한라봉,상,8.8,350,8.7,mandarine_hallabong_M_66-14_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9,350,8.8,mandarine_hallabong_M_55-4_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9,355,9.6,mandarine_hallabong_M_106-9_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9,370,10.4,mandarine_hallabong_M_42-8_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.6,390,9,mandarine_hallabong_M_110-5_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.5,345,9,mandarine_hallabong_M_104-23_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.8,420,9.7,mandarine_hallabong_M_51-27_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.3,365,9.3,mandarine_hallabong_M_38-22_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.8,395,9.2,mandarine_hallabong_M_62-34_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9,350,8.8,mandarine_hallabong_M_55-16_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,9.9,mandarine_hallabong_M_44-4_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9,350,8.8,mandarine_hallabong_M_55-33_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.6,385,9,mandarine_hallabong_M_107-24_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.3,385,9.2,mandarine_hallabong_M_58-16_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.5,410,9.8,mandarine_hallabong_M_54-3_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.6,390,9,mandarine_hallabong_M_110-35_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.5,355,9.4,mandarine_hallabong_M_43-3_3FR90.png,mandarine_hallabong
감귤,한라봉,상,8.8,345,9.2,mandarine_hallabong_M_65-40_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,9.9,mandarine_hallabong_M_44-26_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.3,385,9.2,mandarine_hallabong_M_58-8_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9,375,10.7,mandarine_hallabong_M_101-40_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.5,410,9.8,mandarine_hallabong_M_54-5_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.8,420,9.7,mandarine_hallabong_M_51-8_3FR90.png,mandarine_hallabong
감귤,한라봉,상,8.7,345,8.9,mandarine_hallabong_M_45-24_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9,375,10.7,mandarine_hallabong_M_101-17_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,9.3,mandarine_hallabong_M_49-21_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9,375,10.7,mandarine_hallabong_M_101-19_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.1,345,9,mandarine_hallabong_M_39-29_4DI45.png,mandarine_hallabong
감귤,한라봉,상,8.8,345,9.2,mandarine_hallabong_M_65-26_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9,355,9.6,mandarine_hallabong_M_106-4_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9,355,9.6,mandarine_hallabong_M_106-38_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.8,395,9.2,mandarine_hallabong_M_62-39_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,9.9,mandarine_hallabong_M_44-39_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.3,370,9.4,mandarine_hallabong_M_47-4_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9,370,10.4,mandarine_hallabong_M_42-29_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9,375,10.7,mandarine_hallabong_M_101-4_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.4,365,9.5,mandarine_hallabong_M_102-27_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.5,345,9,mandarine_hallabong_M_104-19_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.6,385,9,mandarine_hallabong_M_107-16_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,9.9,mandarine_hallabong_M_44-29_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.5,345,9,mandarine_hallabong_M_104-37_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9,345,9.4,mandarine_hallabong_M_48-3_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.4,365,9.5,mandarine_hallabong_M_102-11_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.3,385,9.2,mandarine_hallabong_M_58-28_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.1,370,10,mandarine_hallabong_M_108-35_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,8.8,mandarine_hallabong_M_59-18_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.5,355,9.4,mandarine_hallabong_M_43-20_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9,370,10.4,mandarine_hallabong_M_42-34_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.6,390,9,mandarine_hallabong_M_110-27_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.5,345,9,mandarine_hallabong_M_104-27_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,8.8,mandarine_hallabong_M_59-8_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.1,345,9,mandarine_hallabong_M_39-27_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.3,370,9.4,mandarine_hallabong_M_47-25_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9,375,10.7,mandarine_hallabong_M_101-39_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.8,420,9.7,mandarine_hallabong_M_51-18_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.3,365,9.3,mandarine_hallabong_M_38-32_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.3,370,9.4,mandarine_hallabong_M_47-10_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.5,410,9.8,mandarine_hallabong_M_54-25_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.8,395,9.2,mandarine_hallabong_M_62-5_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9,370,9.3,mandarine_hallabong_M_50-18_3FR90.png,mandarine_hallabong
감귤,한라봉,상,8.7,345,8.9,mandarine_hallabong_M_45-30_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.3,385,9.2,mandarine_hallabong_M_58-37_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,8.8,mandarine_hallabong_M_59-40_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.3,365,9.3,mandarine_hallabong_M_38-28_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.3,365,9.3,mandarine_hallabong_M_38-33_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,10.1,mandarine_hallabong_M_52-10_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.5,345,9,mandarine_hallabong_M_104-8_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9,370,10.4,mandarine_hallabong_M_42-6_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9,370,10.4,mandarine_hallabong_M_42-40_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.8,395,9.2,mandarine_hallabong_M_62-3_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.8,395,9.2,mandarine_hallabong_M_62-36_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9,355,9.6,mandarine_hallabong_M_106-39_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.3,365,9.3,mandarine_hallabong_M_38-37_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.1,370,10,mandarine_hallabong_M_108-13_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,8.8,mandarine_hallabong_M_59-23_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,9.9,mandarine_hallabong_M_44-31_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.3,370,9.4,mandarine_hallabong_M_47-28_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.6,385,9,mandarine_hallabong_M_107-20_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.8,395,9.2,mandarine_hallabong_M_62-32_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.5,355,9.4,mandarine_hallabong_M_43-30_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.1,370,10,mandarine_hallabong_M_108-30_5DI90.png,mandarine_hallabong
감귤,한라봉,상,8.7,345,8.9,mandarine_hallabong_M_45-31_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.8,395,9.2,mandarine_hallabong_M_62-8_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9.6,385,9,mandarine_hallabong_M_107-23_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9,370,10.4,mandarine_hallabong_M_42-14_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.3,385,9.2,mandarine_hallabong_M_58-35_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,10.1,mandarine_hallabong_M_52-35_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.3,395,10.1,mandarine_hallabong_M_52-26_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9,345,9.4,mandarine_hallabong_M_48-28_3FR90.png,mandarine_hallabong
감귤,한라봉,상,9,370,9.3,mandarine_hallabong_M_50-15_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,9.3,mandarine_hallabong_M_49-27_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.8,395,9.2,mandarine_hallabong_M_62-20_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9,370,10.4,mandarine_hallabong_M_42-30_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.3,365,9.3,mandarine_hallabong_M_38-29_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9,355,9.6,mandarine_hallabong_M_106-7_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9.2,355,8.8,mandarine_hallabong_M_59-12_2FR45.png,mandarine_hallabong
감귤,한라봉,상,9,355,9.6,mandarine_hallabong_M_106-24_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.1,370,10,mandarine_hallabong_M_108-19_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9,370,9.3,mandarine_hallabong_M_50-30_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9.5,410,9.8,mandarine_hallabong_M_54-40_5DI90.png,mandarine_hallabong
감귤,한라봉,상,9,370,10.4,mandarine_hallabong_M_42-36_1TOP.png,mandarine_hallabong
감귤,한라봉,상,9.6,390,9,mandarine_hallabong_M_110-29_4DI45.png,mandarine_hallabong
감귤,한라봉,상,9.1,370,10,mandarine_hallabong_M_108-38_3FR90.png,mandarine_hallabong
감귤,한라봉,상,8.8,350,8.7,mandarine_hallabong_M_66-18_3FR90.png,mandarine_hallabong
